transaction_id,customer_id,customer_name,region,product,invoice_date,shipment_date,recognition_date,quantity,sales_amount,cost_amount,return_amount,customer_tenure_days,risk_score,risk_level,risk_reasons,cutoff,post_period_return,high_value,negative_sale,margin_outlier,new_customer,date_mismatch,amount,suggested_procedure
INV002293,C0199,Customer 0199,West China,Industrial sensor,2025-11-30,2025-12-02,2025-12-02,5,42505.75,28053.8,0,2180,0,Low,,False,False,False,False,False,False,False,42505.75,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002294,C0209,Customer 0209,West China,Robot arm,2025-07-26,2025-07-27,2025-07-28,12,2245085.12,1706264.69,0,1055,0,Low,,False,False,False,False,False,False,False,2245085.12,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002295,C0004,Customer 0004,Central China,Production cell,2025-08-01,2025-07-31,2025-07-31,9,6469453.39,5110868.18,0,855,0,Low,,False,False,False,False,False,False,False,6469453.39,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002296,C0122,Customer 0122,Export,Servo drive,2025-11-06,2025-11-06,2025-11-06,11,296356.48,213376.67,0,669,0,Low,,False,False,False,False,False,False,False,296356.48,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002297,C0150,Customer 0150,North China,Inspection camera,2025-11-12,2025-11-13,2025-11-13,7,301911.56,193223.4,0,2157,0,Low,,False,False,False,False,False,False,False,301911.56,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002298,C0059,Customer 0059,West China,Production cell,2025-02-22,2025-02-22,2025-02-23,1,646999.7,511129.76,0,252,0,Low,,False,False,False,False,False,False,False,646999.7,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002299,C0114,Customer 0114,South China,Production cell,2025-12-31,2025-12-31,2025-12-31,3,2042582.94,1613640.52,0,1998,22,Medium,cutoff,True,False,False,False,False,False,False,2042582.94,"Inspect contract, invoice and proof of delivery; test cut-off"
INV002300,C0127,Customer 0127,North China,Production cell,2025-11-07,2025-11-09,2025-11-09,11,7311399.89,5776005.91,0,441,0,Low,,False,False,False,False,False,False,False,7311399.89,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002301,C0231,Customer 0231,Central China,Robot arm,2025-01-19,2025-01-19,2025-01-19,7,1324000.14,1006240.11,0,2695,0,Low,,False,False,False,False,False,False,False,1324000.14,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002302,C0275,Customer 0275,West China,Inspection camera,2025-05-09,2025-05-09,2025-05-09,2,86057.89,55077.05,0,1293,0,Low,,False,False,False,False,False,False,False,86057.89,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002303,C0229,Customer 0229,South China,Control module,2025-08-15,2025-08-15,2025-08-15,2,31588.64,22112.05,0,1032,0,Low,,False,False,False,False,False,False,False,31588.64,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002304,C0201,Customer 0201,Central China,Servo drive,2025-04-02,2025-04-02,2025-04-02,3,88506.07,63724.37,0,1070,0,Low,,False,False,False,False,False,False,False,88506.07,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002305,C0211,Customer 0211,North China,Servo drive,2025-10-31,2025-10-30,2025-10-30,9,240897.88,173446.47,0,1575,0,Low,,False,False,False,False,False,False,False,240897.88,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002306,C0222,Customer 0222,East China,Control module,2025-05-23,2025-05-25,2025-05-25,12,179263.65,125484.55,0,765,0,Low,,False,False,False,False,False,False,False,179263.65,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002307,C0092,Customer 0092,Central China,Inspection camera,2025-12-30,2025-12-30,2025-12-31,3,117645.55,75293.15,0,1385,22,Medium,cutoff,True,False,False,False,False,False,False,117645.55,"Inspect contract, invoice and proof of delivery; test cut-off"
INV002308,C0082,Customer 0082,Export,Control module,2025-05-01,2025-05-01,2025-05-01,10,166558.27,116590.79,0,2857,0,Low,,False,False,False,False,False,False,False,166558.27,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002309,C0025,Customer 0025,West China,Robot arm,2025-10-25,2025-10-25,2025-10-25,8,1581300.49,1201788.37,0,1257,0,Low,,False,False,False,False,False,False,False,1581300.49,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002310,C0144,Customer 0144,South China,Inspection camera,2025-03-27,2025-03-27,2025-03-27,6,265477.05,169905.31,0,-167,0,Low,,False,False,False,False,False,False,False,265477.05,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002311,C0283,Customer 0283,South China,Control module,2025-04-23,2025-04-24,2025-04-25,7,115452.26,80816.58,0,50,0,Low,,False,False,False,False,False,False,False,115452.26,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002312,C0278,Customer 0278,West China,Production cell,2025-08-20,2025-08-19,2025-08-19,7,4501601.9,3556265.5,0,2594,0,Low,,False,False,False,False,False,False,False,4501601.9,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002313,C0287,Customer 0287,West China,Production cell,2025-06-19,2025-06-20,2025-06-20,1,656407.56,518561.97,0,1996,0,Low,,False,False,False,False,False,False,False,656407.56,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002314,C0124,Customer 0124,South China,Control module,2025-04-16,2025-04-15,2025-04-15,9,135096.11,94567.27,0,538,0,Low,,False,False,False,False,False,False,False,135096.11,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002315,C0038,Customer 0038,South China,Production cell,2025-04-20,2025-04-19,2025-04-19,8,5430932.47,4290436.65,0,2896,0,Low,,False,False,False,False,False,False,False,5430932.47,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002316,C0269,Customer 0269,North China,Robot arm,2025-01-09,2025-01-09,2025-01-09,9,1752964.52,1332253.03,0,225,0,Low,,False,False,False,False,False,False,False,1752964.52,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002317,C0044,Customer 0044,North China,Inspection camera,2025-07-09,2025-07-09,2025-07-09,5,211393.22,135291.66,0,1923,0,Low,,False,False,False,False,False,False,False,211393.22,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002318,C0164,Customer 0164,Central China,Control module,2025-01-11,2025-01-11,2025-01-12,2,30480.48,21336.34,0,685,0,Low,,False,False,False,False,False,False,False,30480.48,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002319,C0087,Customer 0087,Export,Robot arm,2025-05-22,2025-05-22,2025-05-22,6,1079457.47,820387.68,0,2407,0,Low,,False,False,False,False,False,False,False,1079457.47,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002320,C0222,Customer 0222,East China,Control module,2025-10-07,2025-10-09,2025-10-09,3,45493.06,31845.14,0,902,0,Low,,False,False,False,False,False,False,False,45493.06,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002321,C0302,Customer 0302,South China,Production cell,2025-05-07,2025-05-07,2025-05-07,9,6269958.83,4953267.47,0,987,0,Low,,False,False,False,False,False,False,False,6269958.83,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002322,C0283,Customer 0283,South China,Industrial sensor,2025-02-03,2025-02-05,2025-02-06,12,109220.22,72085.34,0,-29,0,Low,,False,False,False,False,False,False,False,109220.22,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002323,C0274,Customer 0274,South China,Control module,2025-04-09,2025-04-11,2025-04-12,10,153842.56,107689.79,0,1121,0,Low,,False,False,False,False,False,False,False,153842.56,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002324,C0042,Customer 0042,Central China,Servo drive,2025-04-18,2025-04-20,2025-04-20,10,287459.87,206971.11,0,935,0,Low,,False,False,False,False,False,False,False,287459.87,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002325,C0198,Customer 0198,East China,Robot arm,2025-05-23,2025-05-22,2025-05-22,5,902608.28,685982.29,0,88,9,Low,new customer,False,False,False,False,False,True,False,902608.28,Confirm balance and validate customer existence and commercial substance
INV002326,C0272,Customer 0272,Central China,Production cell,2025-01-04,2025-01-05,2025-01-06,8,5551985.2,4386068.31,0,793,0,Low,,False,False,False,False,False,False,False,5551985.2,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002327,C0093,Customer 0093,Central China,Industrial sensor,2025-03-30,2025-03-30,2025-03-30,3,25800.23,17028.15,0,1832,0,Low,,False,False,False,False,False,False,False,25800.23,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002328,C0102,Customer 0102,South China,Robot arm,2025-04-05,2025-04-04,2025-04-04,8,1571782.77,1194554.91,0,811,0,Low,,False,False,False,False,False,False,False,1571782.77,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002329,C0056,Customer 0056,West China,Robot arm,2025-12-05,2025-12-05,2025-12-05,5,948647.65,720972.22,0,181,0,Low,,False,False,False,False,False,False,False,948647.65,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002330,C0235,Customer 0235,Central China,Production cell,2025-03-02,2025-03-02,2025-03-03,11,7075553.98,5589687.64,0,1284,0,Low,,False,False,False,False,False,False,False,7075553.98,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002331,C0233,Customer 0233,North China,Servo drive,2025-08-30,2025-08-31,2025-08-31,1,25694.54,18500.07,0,289,0,Low,,False,False,False,False,False,False,False,25694.54,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002332,C0004,Customer 0004,Central China,Inspection camera,2025-09-21,2025-09-21,2025-09-22,12,525194.53,336124.5,0,906,0,Low,,False,False,False,False,False,False,False,525194.53,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002333,C0037,Customer 0037,North China,Production cell,2025-11-21,2025-11-20,2025-11-21,10,6924707.67,5470519.06,0,2041,0,Low,,False,False,False,False,False,False,False,6924707.67,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002334,C0138,Customer 0138,North China,Industrial sensor,2025-01-08,2025-01-08,2025-01-08,10,89066.29,58783.75,0,789,0,Low,,False,False,False,False,False,False,False,89066.29,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002335,C0292,Customer 0292,West China,Robot arm,2025-05-02,2025-05-02,2025-05-02,8,1375426.0,1045323.76,0,1038,0,Low,,False,False,False,False,False,False,False,1375426.0,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002336,C0206,Customer 0206,North China,Control module,2025-05-08,2025-05-08,2025-05-08,8,116557.77,81590.44,0,-137,0,Low,,False,False,False,False,False,False,False,116557.77,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002337,C0066,Customer 0066,Central China,Control module,2025-06-28,2025-06-27,2025-06-27,2,31734.99,22214.49,0,1021,0,Low,,False,False,False,False,False,False,False,31734.99,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002338,C0143,Customer 0143,Central China,Servo drive,2025-05-30,2025-05-30,2025-05-31,5,134998.52,97198.93,0,-109,0,Low,,False,False,False,False,False,False,False,134998.52,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002339,C0297,Customer 0297,West China,Control module,2025-06-18,2025-06-20,2025-06-20,5,74604.52,52223.16,0,163,0,Low,,False,False,False,False,False,False,False,74604.52,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002340,C0264,Customer 0264,Export,Control module,2025-01-04,2025-01-04,2025-01-04,2,30930.26,21651.18,0,-48,0,Low,,False,False,False,False,False,False,False,30930.26,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002341,C0335,Customer 0335,East China,Control module,2025-08-11,2025-08-13,2025-08-13,4,62999.91,44099.94,0,929,0,Low,,False,False,False,False,False,False,False,62999.91,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002342,C0121,Customer 0121,Central China,Inspection camera,2025-03-21,2025-03-22,2025-03-23,9,369090.13,236217.68,0,-192,9,Low,new customer,False,False,False,False,False,True,False,369090.13,Confirm balance and validate customer existence and commercial substance
INV002343,C0146,Customer 0146,West China,Control module,2025-10-06,2025-10-07,2025-10-07,12,179408.1,125585.67,0,400,0,Low,,False,False,False,False,False,False,False,179408.1,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002344,C0048,Customer 0048,Export,Control module,2025-03-03,2025-03-04,2025-03-04,10,152381.81,106667.27,0,2720,0,Low,,False,False,False,False,False,False,False,152381.81,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002345,C0313,Customer 0313,Export,Servo drive,2025-08-02,2025-08-03,2025-08-03,9,227858.92,164058.42,0,208,0,Low,,False,False,False,False,False,False,False,227858.92,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002346,C0288,Customer 0288,Central China,Robot arm,2025-05-30,2025-05-29,2025-05-29,11,1927184.84,1464660.48,0,2547,0,Low,,False,False,False,False,False,False,False,1927184.84,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002347,C0123,Customer 0123,Central China,Control module,2025-08-02,2025-08-02,2025-08-02,5,84682.68,59277.88,0,2980,0,Low,,False,False,False,False,False,False,False,84682.68,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002348,C0193,Customer 0193,East China,Industrial sensor,2025-06-13,2025-06-13,2025-06-13,6,48228.41,31830.75,0,1551,0,Low,,False,False,False,False,False,False,False,48228.41,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002349,C0113,Customer 0113,East China,Inspection camera,2025-03-30,2025-03-30,2025-03-30,2,83074.81,53167.88,0,602,0,Low,,False,False,False,False,False,False,False,83074.81,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002350,C0321,Customer 0321,Central China,Industrial sensor,2025-06-03,2025-06-03,2025-06-03,9,82743.89,54610.97,0,1625,0,Low,,False,False,False,False,False,False,False,82743.89,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002351,C0290,Customer 0290,South China,Industrial sensor,2025-01-02,2025-01-01,2025-01-01,3,24145.91,15936.3,0,-154,0,Low,,False,False,False,False,False,False,False,24145.91,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002352,C0135,Customer 0135,Export,Robot arm,2025-02-04,2025-02-04,2025-02-04,2,363285.91,276097.29,0,2727,0,Low,,False,False,False,False,False,False,False,363285.91,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002353,C0209,Customer 0209,West China,Control module,2025-09-26,2025-09-26,2025-09-26,1,16657.37,11660.16,0,1117,0,Low,,False,False,False,False,False,False,False,16657.37,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV002354,C0325,Customer 0325,Export,Control module,2025-02-28,2025-02-28,2025-02-28,5,80958.15,56670.71,0,2783,0,Low,,False,False,False,False,False,False,False,80958.15,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
